time,Druck1,Druckdifferenz H,Volumenstrom Q
959.3,69.22631059,101.8125933,4.457798763
959.4,69.31551653,101.9529679,4.49688015
959.5,69.37465305,102.0208031,4.409053727
959.6,69.22129903,101.8671933,4.472004634
959.7,69.16065904,101.6880977,4.426033705
959.8,69.15364284,101.8072124,4.435697355
959.9,68.89454471,101.4626625,4.458317003
960,69.08297971,101.7178727,4.514378368
960.1,69.02885476,101.5767609,4.474595834
960.2,69.16065904,101.7034483,4.456518406
960.3,69.06092881,101.6589803,4.430728349
960.4,69.05040451,101.6650858,4.456244044
960.5,69.12457574,101.7853089,4.464231035
960.6,69.16065904,101.7057509,4.464993153
960.7,69.34007322,101.9365896,4.498739717
960.8,69.24735919,101.840038,4.492368414
960.9,69.09651095,101.6387885,4.434264574
961,69.12557805,101.69344,4.445025674
961.1,69.00229345,101.5624801,4.46834647
961.2,69.12006532,101.7541907,4.430758834
961.3,68.98575527,101.4896563,4.443074653
961.4,68.96069742,101.4515504,4.460603356
961.5,69.03486865,101.56768,4.440483453
961.6,69.03988022,101.6924264,4.471852211
961.7,68.94014999,101.4356082,4.457402462
961.8,69.15765209,101.7163037,4.451000675
961.9,69.13810697,101.6755235,4.441611387
962,69.06744385,101.7312471,4.417437019
962.1,69.15514631,101.7015174,4.458591366
962.2,69.0819774,101.5101488,4.433167125
962.3,69.13910929,101.7576283,4.417741866
962.4,69.0714531,101.6380358,4.43566687
962.5,69.1471278,101.7889285,4.480174534
962.6,69.01732815,101.5588382,4.526724672
962.7,69.21628746,101.7890104,4.456213559
962.8,69.06142996,101.6433633,4.484472877
962.9,69.25688117,101.8904949,4.454841747
963,68.95869279,101.4984119,4.434416998
963.1,69.09149938,101.6268692,4.44999468
963.2,69.06994963,101.6877011,4.423838806
963.3,68.96270205,101.5952924,4.48416803
963.4,69.1180607,101.7445108,4.481454891
963.5,69.19373539,101.7779713,4.397713418
963.6,69.17769837,101.8141264,4.502580789
963.7,69.31301074,101.9988166,4.479625809
963.8,69.18872382,101.7773091,4.456823253
963.9,69.25287191,101.8765077,4.437648376
964,69.154144,101.7092138,4.425271587
964.1,69.36412875,102.0128373,4.448775292
964.2,69.02935592,101.5997763,4.423107174
964.3,69.12357342,101.662525,4.452372487
964.4,69.18070531,101.7761984,4.469352465
964.5,68.9702194,101.5086593,4.436672866
964.6,69.06894732,101.633995,4.440544423
964.7,69.13409772,101.7625946,4.43773983
964.8,69.17419027,101.7443548,4.431155135
964.9,69.24184646,101.8677849,4.483863183
965,69.29196215,101.8526605,4.492124537
965.1,69.15614862,101.7787611,4.409175665
965.2,69.22129903,101.7786714,4.424631409
965.3,69.09049707,101.7563471,4.479381932
965.4,69.05591724,101.5634001,4.471730272
965.5,69.1040283,101.6578188,4.377471576
965.6,69.11054334,101.7605311,4.427862787
965.7,68.95368122,101.4713978,4.438471463
965.8,69.00129113,101.5540583,4.431490466
965.9,69.04739757,101.7042931,4.439843275
966,68.97573213,101.5604797,4.415729876
966.1,69.20776779,101.7584882,4.450878736
966.2,69.24034299,101.8808645,4.433380518
966.3,69.12357342,101.7006457,4.480296473
966.4,69.15464515,101.7312058,4.434447482
966.5,69.18020416,101.7992348,4.461487412
966.6,69.09751326,101.7413607,4.431978222
966.7,69.2553777,101.8682681,4.494227981
966.8,69.2774286,101.8324984,4.486667775
966.9,69.33957206,101.9893039,4.531205923
967,69.17168449,101.7735736,4.47340693
967.1,69.28995753,101.8670298,4.442525928
967.2,69.13409772,101.740592,4.46679175
967.3,69.11906301,101.7068807,4.428441996
967.4,69.24936381,101.7420077,4.401219158
967.5,69.10653409,101.8276463,4.524560259
967.6,69.13710466,101.6694043,4.407072221
967.7,69.13409772,101.6415806,4.457798763
967.8,69.07095195,101.6933086,4.421796332
967.9,69.13058962,101.7475735,4.486942138
968,69.07746699,101.6752626,4.438349524
968.1,69.14963358,101.6883294,4.453256543
968.2,69.18170763,101.7953656,4.435758325
968.3,69.05641839,101.8471201,4.431520951
968.4,69.09550864,101.7672431,4.441580902
968.5,69.05691955,101.7355618,4.448683838
968.6,69.08297971,101.7406427,4.440971208
968.7,69.29496909,101.9372815,4.44033103
968.8,69.11054334,101.5960237,4.450330012
968.9,69.11154566,101.8336813,4.435179115
969,69.31250959,102.0482049,4.424905771
969.1,69.14161507,101.70129,4.462737285
969.2,69.19122961,101.7150865,4.443257561
969.3,69.26640315,101.8964351,4.452128609
969.4,69.15264053,101.7877893,4.447769297
969.5,68.94365808,101.4851681,4.433807304
969.6,69.06493806,101.7394868,4.426125159
969.7,69.2192944,101.8539315,4.458286519
969.8,69.05341145,101.7374264,4.444568403
969.9,69.2413453,101.9135914,4.492398899
970,69.12708152,101.7530199,4.486027597
970.1,69.27241703,101.9500359,4.41835156
970.2,69.30950265,101.9039723,4.425667889
970.3,69.11154566,101.7190633,4.448714323
970.4,69.19473771,101.9181525,4.422009724
970.5,69.1506359,101.7504783,4.488344434
970.6,69.17068218,101.7482662,4.493587802
970.7,69.042386,101.6724179,4.466486903
970.8,69.16216251,101.8620397,4.442983199
970.9,69.10352715,101.7228136,4.447525419
971,69.1040283,101.7824147,4.479290478
971.1,69.00930964,101.5178159,4.431978222
971.2,69.03988022,101.7267094,4.431368528
971.3,69.02233972,101.6541626,4.471608333
971.4,69.07395889,101.7991646,4.463834734
971.5,69.05040451,101.6218483,4.445513429
971.6,68.96871593,101.5777687,4.391098238
971.7,69.19774465,101.9449529,4.449110624
971.8,69.11605607,101.7821619,4.460481417
971.9,69.05641839,101.7373632,4.450939706
972,69.13810697,101.6975261,4.43469136
972.1,69.06594038,101.7246268,4.468072108
972.2,68.99176915,101.6665737,4.475327466
972.3,69.07245542,101.6679485,4.433685365
972.4,69.1145526,101.7673546,4.434782814
972.5,69.14662664,101.7428872,4.475449405
972.6,69.17168449,101.8303709,4.463255525
972.7,69.28494596,101.8333638,4.460511902
972.8,69.179703,101.8481115,4.481729254
972.9,69.26339621,101.8962424,4.427070185
973,69.09600979,101.7434391,4.426643399
973.1,69.10853872,101.7841108,4.397225663
973.2,69.07997277,101.6780242,4.457402462
973.3,68.93363495,101.5887395,4.431277074
973.4,69.19624118,101.7630797,4.440483453
973.5,69.14111392,101.7355836,4.480936651
973.6,68.97072056,101.4467347,4.46167032
973.7,69.06594038,101.6734581,4.405944287
973.8,68.93864652,101.536698,4.464840729
973.9,68.98174601,101.585426,4.473528869
974,69.24986497,101.7686049,4.459383968
974.1,69.0494022,101.7439067,4.470053613
974.2,69.17318796,101.7871017,4.472705782
974.3,69.25638001,101.9879818,4.420637913
974.4,69.25036613,101.9924575,4.433624396
974.5,69.26790662,101.8380712,4.495721731
974.6,69.18421341,101.9204204,4.438806795
974.7,69.18120647,101.7838631,4.420058704
974.8,69.24284877,101.9079313,4.439020188
974.9,69.09851558,101.7543877,4.480997621
975,69.18170763,101.8925861,4.469261011
975.1,69.04539294,101.6529106,4.495081553
975.2,69.17318796,101.7955446,4.426917761
975.3,69.17168449,101.8206488,4.429935747
975.4,69.23282563,101.9155613,4.446824271
975.5,69.34458363,102.0452284,4.488283464
975.6,69.2192944,101.8508614,4.452951696
975.7,69.28394364,101.9643767,4.399664439
975.8,69.016827,101.6609303,4.42710067
975.9,69.09550864,101.8376,4.493008593
976,69.12407458,101.7461754,4.446275546
976.1,69.20375853,101.8726787,4.430301563
976.2,69.14913243,101.817285,4.444720827
976.3,69.23633373,101.9259772,4.424753348
976.4,69.3601195,102.1157706,4.455878227
976.5,69.33305702,101.9331552,4.432709854
976.6,69.31501537,101.984703,4.451732308
976.7,69.08448318,101.8286213,4.438867764
976.8,69.28193901,102.0040746,4.497367905
976.9,69.15514631,101.8171587,4.429356537
977,69.0854855,101.8037834,4.473224022
977.1,69.17769837,101.9346287,4.451061644
977.2,69.13159193,101.6892201,4.453866237
977.3,69.11555491,101.8169672,4.407377068
977.4,69.20125275,101.8251444,4.492978108
977.5,69.13259425,101.7349951,4.454750293
977.6,69.10853872,101.7569914,4.42088179
977.7,69.09901673,101.7940329,4.456487921
